song,artist,play_time,download_time
New Slang,The Shins,21May11:35am,2019-08-22 11:51:39.763551
Nimrod’s Son,Pixies,21May11:33am,2019-08-22 11:51:39.763551
Island in the Sun,Weezer,21May11:30am,2019-08-22 11:51:39.763551
I Am the Mob,Catatonia,21May11:26am,2019-08-22 11:51:39.763551
Just a Girl,No Doubt,21May11:22am,2019-08-22 11:51:39.763551
Modern Man,Arcade Fire,21May11:18am,2019-08-22 11:51:39.763551
I Walked With A Zombie,Wednesday 13,21May11:14am,2019-08-22 11:51:39.763551
Death by Diamonds and Pearls,Band of Skulls,21May11:11am,2019-08-22 11:51:39.763551
Harness Your Hopes,Pavement,21May11:07am,2019-08-22 11:51:39.763551
Smash It Up,The Damned,21May11:02am,2019-08-22 11:51:39.763551
Mr. Grieves,Pixies,21May11:00am,2019-08-22 11:51:39.763551
Pearly,Cocteau Twins,21May10:56am,2019-08-22 11:51:39.763551
Panic ,The Smiths,21May10:52am,2019-08-22 11:51:39.763551
Month of May,Arcade Fire,21May10:48am,2019-08-22 11:51:39.763551
Cherub Rock ,The Smashing Pumpkins,21May10:43am,2019-08-22 11:51:39.763551
Welcome to Paradise,Green Day,21May10:39am,2019-08-22 11:51:39.763551
Raspberry Beret,Prince,21May10:35am,2019-08-22 11:51:39.763551
Zombie,The Cranberries,20May8:13pm,2019-08-22 11:51:39.763551
Ever Fallen in Love (With Someone You Shouldn't've?) ,Buzzcocks,20May8:10pm,2019-08-22 11:51:39.763551
Golden Brown,The Stranglers,20May8:07pm,2019-08-22 11:51:39.763551
Levitate Me,Pixies,20May8:04pm,2019-08-22 11:51:39.763551
Zombie,Jamie T,20May8:00pm,2019-08-22 11:51:39.763551
Surrender,Cheap Trick,20May7:56pm,2019-08-22 11:51:39.763551
Raspberry Beret,Prince,20May7:51pm,2019-08-22 11:51:39.763551
Raspberry Beret,Prince,20May7:48pm,2019-08-22 11:51:39.763551
The Size Of A Cow,The Wonder Stuff,20May7:44pm,2019-08-22 11:51:39.763551
Drain You ,Nirvana,20May7:40pm,2019-08-22 11:51:39.763551
Sit Down,James,20May7:35pm,2019-08-22 11:51:39.763551
Sappy ,Nirvana,20May7:32pm,2019-08-22 11:51:39.763551
Awkward ,Fidlar,20May7:29pm,2019-08-22 11:51:39.763551
I Want You to Want Me,Cheap Trick,20May7:26pm,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,20May12:10pm,2019-08-22 11:51:39.763551
Feel the Pain,Dinosaur Jr.,20May12:06pm,2019-08-22 11:51:39.763551
That's When I Reach for My Revolver,Mission of Burma,20May9:10am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,20May9:06am,2019-08-22 11:51:39.763551
Strays,Misery Kids,17May11:39pm,2019-08-22 11:51:39.763551
OUT FOR BLOOD,Sum 41,17May11:35pm,2019-08-22 11:51:39.763551
"Dance, Dance",Fall Out Boy,17May11:32pm,2019-08-22 11:51:39.763551
What's My Age Again?,blink-182,17May11:21pm,2019-08-22 11:51:39.763551
Fat Lip,Sum 41,17May11:18pm,2019-08-22 11:51:39.763551
"Sugar, We're Goin Down",Fall Out Boy,17May11:14pm,2019-08-22 11:51:39.763551
The Middle,Jimmy Eat World,17May11:11pm,2019-08-22 11:51:39.763551
First Date,blink-182,17May11:08pm,2019-08-22 11:51:39.763551
All the Small Things,blink-182,17May11:05pm,2019-08-22 11:51:39.763551
Dammit,blink-182,17May11:02pm,2019-08-22 11:51:39.763551
I Miss You,blink-182,17May10:58pm,2019-08-22 11:51:39.763551
Last Resort,Papa Roach,17May10:55pm,2019-08-22 11:51:39.763551
I,System of a Down,17May10:52pm,2019-08-22 11:51:39.763551
Just Who Is the 5 O'Clock Hero?,The Jam,17May8:57pm,2019-08-22 11:51:39.763551
Common People,Pulp,17May8:51pm,2019-08-22 11:51:39.763551
Up All Night,Razorlight,17May8:47pm,2019-08-22 11:51:39.763551
Grassman,Dodgy,17May8:41pm,2019-08-22 11:51:39.763551
Kingdom of Rust,Doves,17May8:35pm,2019-08-22 11:51:39.763551
Hounds Of Love,The Futureheads,17May8:32pm,2019-08-22 11:51:39.763551
Happy Hour,The Housemartins,17May8:30pm,2019-08-22 11:51:39.763551
I Wish You Lonely,Morrissey,17May8:27pm,2019-08-22 11:51:39.763551
Juxtapozed With U,Super Furry Animals,17May8:24pm,2019-08-22 11:51:39.763551
Caught by the Fuzz,Supergrass,17May8:22pm,2019-08-22 11:51:39.763551
Going For Gold,Shed Seven,17May8:17pm,2019-08-22 11:51:39.763551
It Starts and Ends With You,Suede,17May8:13pm,2019-08-22 11:51:39.763551
If It Wasn't For Me,The Courteeners,17May8:11pm,2019-08-22 11:51:39.763551
Burn Baby Burn ,Ash,17May8:07pm,2019-08-22 11:51:39.763551
COFFEE AND TV ,Blur,17May8:02pm,2019-08-22 11:51:39.763551
Shoot You Down ,The Stone Roses,17May7:58pm,2019-08-22 11:51:39.763551
Don't Marry Her,The Beautiful South,17May7:54pm,2019-08-22 11:51:39.763551
We Used to Be Friends,The Dandy Warhols,17May7:51pm,2019-08-22 11:51:39.763551
Falling Away From Me,Korn,17May7:46pm,2019-08-22 11:51:39.763551
Alternative Ulster,Stiff Little Fingers,17May7:44pm,2019-08-22 11:51:39.763551
Man on the Moon,R.E.M.,17May7:38pm,2019-08-22 11:51:39.763551
Brown Eyed Girl,Van Morrison,17May7:35pm,2019-08-22 11:51:39.763551
Date With the Night,Yeah Yeah Yeahs,17May7:33pm,2019-08-22 11:51:39.763551
Burn Baby Burn ,Ash,17May7:29pm,2019-08-22 11:51:39.763551
The Mourner's Of St Paul's,Liam Frost & The Slowdown Family,17May7:25pm,2019-08-22 11:51:39.763551
Dirty Boots,Sonic Youth,17May7:19pm,2019-08-22 11:51:39.763551
Scarborough Fair / Canticle,Simon & Garfunkel,17May7:16pm,2019-08-22 11:51:39.763551
You've Got My Number (Why Don't You Use It!),The Undertones,17May7:13pm,2019-08-22 11:51:39.763551
Molly's Chambers,Kings of Leon,17May7:11pm,2019-08-22 11:51:39.763551
Golden Touch,Razorlight,17May7:08pm,2019-08-22 11:51:39.763551
So Alive,Love And Rockets,17May7:03pm,2019-08-22 11:51:39.763551
Setting Sun ,The Chemical Brothers,17May6:58pm,2019-08-22 11:51:39.763551
Everlong,Foo Fighters,17May6:54pm,2019-08-22 11:51:39.763551
Andy Warhol ,David Bowie,17May6:50pm,2019-08-22 11:51:39.763551
Tipp City,The Amps,17May6:48pm,2019-08-22 11:51:39.763551
Do You Remember the First Time?,Pulp,17May6:43pm,2019-08-22 11:51:39.763551
Teenage Kicks,The Undertones,17May6:41pm,2019-08-22 11:51:39.763551
My Home Sweet Homicide,Wednesday 13,17May6:38pm,2019-08-22 11:51:39.763551
Hybrid Moments,Misfits,17May6:35pm,2019-08-22 11:51:39.763551
We Will Not Be Lovers ,The Waterboys,17May6:28pm,2019-08-22 11:51:39.763551
Cosmic Dancer,T. Rex,17May6:23pm,2019-08-22 11:51:39.763551
Flyswatter,Eels,17May6:20pm,2019-08-22 11:51:39.763551
Walk,Pantera,17May6:15pm,2019-08-22 11:51:39.763551
Say It Ain't So,Weezer,17May6:10pm,2019-08-22 11:51:39.763551
Say It Ain't So,Weezer,17May11:05am,2019-08-22 11:51:39.763551
Sixteen ,Buzzcocks,17May11:01am,2019-08-22 11:51:39.763551
Pass It On,The Coral,17May10:59am,2019-08-22 11:51:39.763551
Ma and Pa,Fishbone,17May10:56am,2019-08-22 11:51:39.763551
Beautiful Ones,Suede,17May10:52am,2019-08-22 11:51:39.763551
"Irish Blood, English Heart",Morrissey,17May10:49am,2019-08-22 11:51:39.763551
Walk on By,The Stranglers,17May10:42am,2019-08-22 11:51:39.763551
No More Heroes ,The Stranglers,17May10:39am,2019-08-22 11:51:39.763551
Death,White Lies,17May10:33am,2019-08-22 11:51:39.763551
The One I Love ,R.E.M.,17May10:17am,2019-08-22 11:51:39.763551
No Rain,Blind Melon,17May10:14am,2019-08-22 11:51:39.763551
Heaven Knows I'm Miserable Now ,The Smiths,17May10:10am,2019-08-22 11:51:39.763551
Toothpaste Kisses,The Maccabees,17May10:07am,2019-08-22 11:51:39.763551
The Killing Moon,Echo & the Bunnymen,17May10:02am,2019-08-22 11:51:39.763551
You Can't Put Your Arms Round a Memory,Johnny Thunders,17May9:58am,2019-08-22 11:51:39.763551
I Think I'm Paranoid,Garbage,17May9:54am,2019-08-22 11:51:39.763551
Hitchin' a Ride,Green Day,17May9:51am,2019-08-22 11:51:39.763551
What You Do to Me ,Teenage Fanclub,17May9:49am,2019-08-22 11:51:39.763551
Deceptacon,Le Tigre,17May9:46am,2019-08-22 11:51:39.763551
"You Just Haven't Earned It Yet, Baby",The Smiths,17May9:06am,2019-08-22 11:51:39.763551
Hong Kong Garden,Siouxsie and the Banshees,17May9:02am,2019-08-22 11:51:39.763551
Where Is My Mind?,Pixies,17May8:57am,2019-08-22 11:51:39.763551
Divine Hammer,The Breeders,17May8:54am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,17May8:54am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,17May8:51am,2019-08-22 11:51:39.763551
Take The Skinheads Bowling,Camper Van Beethoven,17May8:47am,2019-08-22 11:51:39.763551
Come as You Are,Nirvana,16May11:29pm,2019-08-22 11:51:39.763551
Come as You Are,Nirvana,16May11:25pm,2019-08-22 11:51:39.763551
Release the Bats,The Birthday Party,16May11:22pm,2019-08-22 11:51:39.763551
Cavorting,The Courteeners,16May11:19pm,2019-08-22 11:51:39.763551
A Boy Named Sue ,Johnny Cash,16May11:15pm,2019-08-22 11:51:39.763551
Caught by the Fuzz,Supergrass,16May11:13pm,2019-08-22 11:51:39.763551
Stop Me If You Think You've Heard This One Before ,The Smiths,16May11:08pm,2019-08-22 11:51:39.763551
Oh Yeah ,Ash,16May11:08pm,2019-08-22 11:51:39.763551
Stop Me If You Think You've Heard This One Before ,The Smiths,16May11:05pm,2019-08-22 11:51:39.763551
Vow,Garbage,16May11:00pm,2019-08-22 11:51:39.763551
Kitty,The Presidents of the United States of America,16May10:57pm,2019-08-22 11:51:39.763551
Picture Book ,The Kinks,16May3:51pm,2019-08-22 11:51:39.763551
Picture Book ,The Kinks,16May3:51pm,2019-08-22 11:51:39.763551
Never Let Me Down Again,The Smashing Pumpkins,16May2:53pm,2019-08-22 11:51:39.763551
Enola Gay ,Orchestral Manoeuvres in the Dark,16May2:49pm,2019-08-22 11:51:39.763551
Enola Gay ,Orchestral Manoeuvres in the Dark,16May2:45pm,2019-08-22 11:51:39.763551
Ziggy Stardust,Bauhaus,16May2:44pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,16May2:18pm,2019-08-22 11:51:39.763551
Picture Book ,The Kinks,16May2:15pm,2019-08-22 11:51:39.763551
Never Let Me Down Again,The Smashing Pumpkins,16May2:11pm,2019-08-22 11:51:39.763551
Enola Gay ,Orchestral Manoeuvres in the Dark,16May2:07pm,2019-08-22 11:51:39.763551
Everything Zen ,Bush,16May2:03pm,2019-08-22 11:51:39.763551
Interstate Love Song,Stone Temple Pilots,16May1:59pm,2019-08-22 11:51:39.763551
Vasoline,Stone Temple Pilots,16May1:56pm,2019-08-22 11:51:39.763551
Plush,Stone Temple Pilots,16May1:51pm,2019-08-22 11:51:39.763551
Sour Girl,Stone Temple Pilots,16May1:47pm,2019-08-22 11:51:39.763551
No Rain,Blind Melon,16May1:43pm,2019-08-22 11:51:39.763551
Roadrunner,The Modern Lovers,16May11:15am,2019-08-22 11:51:39.763551
7 Words,Deftones,16May11:11am,2019-08-22 11:51:39.763551
Plush,Stone Temple Pilots,16May11:06am,2019-08-22 11:51:39.763551
Fell in Love With a Girl,The White Stripes,16May11:04am,2019-08-22 11:51:39.763551
Freak on a Leash,Korn,16May11:00am,2019-08-22 11:51:39.763551
Black Tongue,Yeah Yeah Yeahs,16May10:57am,2019-08-22 11:51:39.763551
Show Me How To Live,Audioslave,16May10:52am,2019-08-22 11:51:39.763551
Love Love Love Love Love,Violent Femmes,16May10:48am,2019-08-22 11:51:39.763551
Don't Think You're the First,The Coral,16May10:44am,2019-08-22 11:51:39.763551
Deceptacon,Le Tigre,16May10:41am,2019-08-22 11:51:39.763551
Self Esteem,The Offspring,16May10:26am,2019-08-22 11:51:39.763551
Thunder Road,Bruce Springsteen,16May10:21am,2019-08-22 11:51:39.763551
Closer,Nine Inch Nails,16May10:15am,2019-08-22 11:51:39.763551
The Rat,The Walkmen,16May10:10am,2019-08-22 11:51:39.763551
Black,Pearl Jam,16May10:04am,2019-08-22 11:51:39.763551
Modern Man,Arcade Fire,16May9:59am,2019-08-22 11:51:39.763551
Teenagers From Mars,Misfits,16May9:57am,2019-08-22 11:51:39.763551
Perfect 10,The Beautiful South,16May9:53am,2019-08-22 11:51:39.763551
Supersonic ,Oasis,16May9:48am,2019-08-22 11:51:39.763551
Freak,Silverchair,16May9:44am,2019-08-22 11:51:39.763551
The Hardest Button to Button,The White Stripes,16May9:41am,2019-08-22 11:51:39.763551
The Bitter End,Placebo,16May9:38am,2019-08-22 11:51:39.763551
Lessons Learned from Rocky I to Rocky III,Cornershop,16May9:33am,2019-08-22 11:51:39.763551
Nancy Boy,Placebo,16May9:29am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,16May9:26am,2019-08-22 11:51:39.763551
Psycho Killer ,Talking Heads,16May9:21am,2019-08-22 11:51:39.763551
These Things Take Time ,The Smiths,16May9:18am,2019-08-22 11:51:39.763551
Take The Skinheads Bowling,Camper Van Beethoven,16May9:16am,2019-08-22 11:51:39.763551
Take The Skinheads Bowling,Camper Van Beethoven,16May8:31am,2019-08-22 11:51:39.763551
Upon This Tidal Wave of Young Blood,Clap Your Hands Say Yeah,15May7:03pm,2019-08-22 11:51:39.763551
Wave of Mutilation,Pixies,15May7:01pm,2019-08-22 11:51:39.763551
Hungry Like the Wolf ,Duran Duran,15May6:57pm,2019-08-22 11:51:39.763551
Island in the Sun,Weezer,15May6:53pm,2019-08-22 11:51:39.763551
Bad Mood,The Vaccines,15May6:49pm,2019-08-22 11:51:39.763551
Saturn 5,Inspiral Carpets,15May6:44pm,2019-08-22 11:51:39.763551
Mrs. Robinson ,Simon & Garfunkel,15May6:41pm,2019-08-22 11:51:39.763551
Mrs. Robinson ,Simon & Garfunkel,15May2:50pm,2019-08-22 11:51:39.763551
Violent Pornography,System of a Down,15May2:46pm,2019-08-22 11:51:39.763551
Man in the Box,Alice in Chains,15May2:42pm,2019-08-22 11:51:39.763551
Linger,The Cranberries,15May2:37pm,2019-08-22 11:51:39.763551
Ziggy Stardust,Bauhaus,15May2:34pm,2019-08-22 11:51:39.763551
This Is How It Feels,Inspiral Carpets,15May2:31pm,2019-08-22 11:51:39.763551
Graduate,Third Eye Blind,15May2:28pm,2019-08-22 11:51:39.763551
Pretend We're Dead,L7,15May2:24pm,2019-08-22 11:51:39.763551
Shoplifters of the World Unite ,The Smiths,15May2:20pm,2019-08-22 11:51:39.763551
Thinking About You,Radiohead,15May2:18pm,2019-08-22 11:51:39.763551
Spoonman,Soundgarden,15May2:13pm,2019-08-22 11:51:39.763551
Deer Dance,System of a Down,15May2:10pm,2019-08-22 11:51:39.763551
Scooby Snacks,Fun Lovin' Criminals,15May2:07pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,15May2:03pm,2019-08-22 11:51:39.763551
Freak Scene,Dinosaur Jr.,15May1:07pm,2019-08-22 11:51:39.763551
Tender,Blur,15May1:00pm,2019-08-22 11:51:39.763551
Tender,Blur,15May11:10am,2019-08-22 11:51:39.763551
I Think I'm Paranoid,Garbage,15May11:06am,2019-08-22 11:51:39.763551
Cecilia,Simon & Garfunkel,15May11:02am,2019-08-22 11:51:39.763551
No. 13 Baby,Pixies,15May11:02am,2019-08-22 11:51:39.763551
Cecilia,Simon & Garfunkel,15May10:59am,2019-08-22 11:51:39.763551
If You Tolerate This Your Children Will Be Next,Manic Street Preachers,15May10:55am,2019-08-22 11:51:39.763551
Every You Every Me,Placebo,15May10:51am,2019-08-22 11:51:39.763551
(Sic),Slipknot,15May10:51am,2019-08-22 11:51:39.763551
Every You Every Me,Placebo,15May10:48am,2019-08-22 11:51:39.763551
There Is a Light That Never Goes Out ,The Smiths,15May10:44am,2019-08-22 11:51:39.763551
Doesn't Remind Me,Audioslave,15May10:39am,2019-08-22 11:51:39.763551
Block Rockin' Beats,The Chemical Brothers,15May10:34am,2019-08-22 11:51:39.763551
Tick,Yeah Yeah Yeahs,15May10:33am,2019-08-22 11:51:39.763551
Turnaround ,Nirvana,15May10:30am,2019-08-22 11:51:39.763551
I Write Sins Not Tragedies,Panic! at the Disco,15May10:27am,2019-08-22 11:51:39.763551
Jesus I Was Evil,Darcy Clay,15May10:24am,2019-08-22 11:51:39.763551
Iron Man,The Cardigans,15May10:20am,2019-08-22 11:51:39.763551
Sweet And Tender Hooligan ,The Smiths,15May10:16am,2019-08-22 11:51:39.763551
Closer,Nine Inch Nails,15May10:10am,2019-08-22 11:51:39.763551
Blue Orchid,The White Stripes,15May10:07am,2019-08-22 11:51:39.763551
Nimrod’s Son,Pixies,15May10:05am,2019-08-22 11:51:39.763551
I Don't Wanna Hear It,Minor Threat,15May10:04am,2019-08-22 11:51:39.763551
The Times They Are a,Bob Dylan,15May10:01am,2019-08-22 11:51:39.763551
Oh! Sweet Nuthin' ,The Velvet Underground,15May9:54am,2019-08-22 11:51:39.763551
Love Battery ,Buzzcocks,15May9:52am,2019-08-22 11:51:39.763551
D'You Know What I Mean?,Oasis,15May9:44am,2019-08-22 11:51:39.763551
Suffragette City ,David Bowie,15May9:40am,2019-08-22 11:51:39.763551
Boredom,Buzzcocks,15May9:37am,2019-08-22 11:51:39.763551
Stupify,Disturbed,15May9:33am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,15May9:29am,2019-08-22 11:51:39.763551
Shining Light ,Ash,15May7:14am,2019-08-22 11:51:39.763551
COFFEE AND TV ,Blur,15May7:09am,2019-08-22 11:51:39.763551
Mr. Jones,Counting Crows,14May6:05pm,2019-08-22 11:51:39.763551
Free World,Kirsty MacColl,14May6:02pm,2019-08-22 11:51:39.763551
Deceptacon,Le Tigre,14May5:59pm,2019-08-22 11:51:39.763551
Shimmy,System of a Down,14May5:56pm,2019-08-22 11:51:39.763551
I Started Something I Couldn't Finish ,The Smiths,14May5:53pm,2019-08-22 11:51:39.763551
Queer,Garbage,14May5:48pm,2019-08-22 11:51:39.763551
Celebrity Skin,Hole,14May5:46pm,2019-08-22 11:51:39.763551
Handsome Devil ,The Smiths,14May5:43pm,2019-08-22 11:51:39.763551
Sweet '69,Babes in Toyland,14May5:39pm,2019-08-22 11:51:39.763551
Bone Machine,Pixies,14May8:37am,2019-08-22 11:51:39.763551
Moving Away From The Pulsebeat ,Buzzcocks,14May8:31am,2019-08-22 11:51:39.763551
Beat on the Brat ,Ramones,14May8:29am,2019-08-22 11:51:39.763551
Dead Leaves and the Dirty Ground,The White Stripes,14May8:26am,2019-08-22 11:51:39.763551
You Keep It All In,The Beautiful South,14May8:23am,2019-08-22 11:51:39.763551
"Get Me Away from Here, I'm Dying",Belle and Sebastian,14May8:19am,2019-08-22 11:51:39.763551
Felicity,Orange Juice,14May8:17am,2019-08-22 11:51:39.763551
The Bends,Radiohead,14May8:13am,2019-08-22 11:51:39.763551
Deceptacon,Le Tigre,14May8:09am,2019-08-22 11:51:39.763551
Sweat Loaf,Butthole Surfers,14May8:05am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,14May8:01am,2019-08-22 11:51:39.763551
Cemetry Gates ,The Smiths,11May2:19pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,11May2:14pm,2019-08-22 11:51:39.763551
My Iron Lung,Radiohead,10May6:36pm,2019-08-22 11:51:39.763551
Fuck Forever,Babyshambles,10May6:31pm,2019-08-22 11:51:39.763551
Opus 40 ,Mercury Rev,10May6:27pm,2019-08-22 11:51:39.763551
I Don't Mind ,Buzzcocks,10May6:25pm,2019-08-22 11:51:39.763551
Duality,Slipknot,10May6:21pm,2019-08-22 11:51:39.763551
Blow It Up,The Vaccines,10May6:21pm,2019-08-22 11:51:39.763551
Down With the Sickness,Disturbed,10May6:14pm,2019-08-22 11:51:39.763551
My Own Summer (Shove It),Deftones,10May6:10pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,10May6:06pm,2019-08-22 11:51:39.763551
Walk on the Wild Side,Lou Reed,10May4:37pm,2019-08-22 11:51:39.763551
Karma Police,Radiohead,10May4:32pm,2019-08-22 11:51:39.763551
Last Caress,Misfits,10May4:30pm,2019-08-22 11:51:39.763551
Rebel Rebel ,David Bowie,10May4:26pm,2019-08-22 11:51:39.763551
24 Hour Party People,Happy Mondays,10May4:21pm,2019-08-22 11:51:39.763551
Vicar in a Tutu ,The Smiths,10May4:19pm,2019-08-22 11:51:39.763551
Girlfriend in a Coma ,The Smiths,10May4:17pm,2019-08-22 11:51:39.763551
Light My Fire,The Doors,10May4:11pm,2019-08-22 11:51:39.763551
"Mind Eraser, No Chaser",Them Crooked Vultures,10May4:06pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,10May4:03pm,2019-08-22 11:51:39.763551
"Mind Eraser, No Chaser",Them Crooked Vultures,10May4:00pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,10May3:57pm,2019-08-22 11:51:39.763551
"Mind Eraser, No Chaser",Them Crooked Vultures,10May3:54pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,10May3:51pm,2019-08-22 11:51:39.763551
Will You Smile Again?,...And You Will Know Us by the Trail of Dead,10May12:29pm,2019-08-22 11:51:39.763551
Feeling a Moment,Feeder,10May12:25pm,2019-08-22 11:51:39.763551
People Who Died,The Jim Carroll Band,10May12:19pm,2019-08-22 11:51:39.763551
Teen Age Riot (album version),Sonic Youth,10May12:11pm,2019-08-22 11:51:39.763551
Rock & Roll Queen,The Subways,10May12:08pm,2019-08-22 11:51:39.763551
Pepper,Butthole Surfers,10May12:02pm,2019-08-22 11:51:39.763551
Everybody's Happy Nowadays ,Buzzcocks,10May11:59am,2019-08-22 11:51:39.763551
Suffragette City ,David Bowie,10May11:56am,2019-08-22 11:51:39.763551
In the Meantime,Spacehog,10May11:38am,2019-08-22 11:51:39.763551
Merchandise,Fugazi,10May11:35am,2019-08-22 11:51:39.763551
Caribou,Pixies,10May11:32am,2019-08-22 11:51:39.763551
Only Happy When It Rains,Garbage,10May11:28am,2019-08-22 11:51:39.763551
Sunny Afternoon ,The Kinks,10May11:25am,2019-08-22 11:51:39.763551
Go Your Own Way,Fleetwood Mac,10May11:21am,2019-08-22 11:51:39.763551
Metal Mickey,Suede,10May11:17am,2019-08-22 11:51:39.763551
Eighties,Killing Joke,10May11:14am,2019-08-22 11:51:39.763551
The Dreams of Children,The Jam,10May11:10am,2019-08-22 11:51:39.763551
Smokers Outside the Hospital Doors,Editors,10May11:05am,2019-08-22 11:51:39.763551
Freak on a Leash,Korn,10May11:01am,2019-08-22 11:51:39.763551
Shake Some Action,Flamin' Groovies,10May10:57am,2019-08-22 11:51:39.763551
Queen Bitch ,David Bowie,10May10:53am,2019-08-22 11:51:39.763551
The Beautiful People,Marilyn Manson,10May10:50am,2019-08-22 11:51:39.763551
If You Can't Give Me Love ,Suzi Quatro,10May10:46am,2019-08-22 11:51:39.763551
Cigaro,System of a Down,10May10:43am,2019-08-22 11:51:39.763551
Away From Here,The Enemy,10May10:40am,2019-08-22 11:51:39.763551
La La Love You,Pixies,10May10:37am,2019-08-22 11:51:39.763551
Unfair,Pavement,10May10:34am,2019-08-22 11:51:39.763551
My Girl,Madness,10May10:31am,2019-08-22 11:51:39.763551
It's the End of the World as We Know It (and I Feel Fine),R.E.M.,10May10:27am,2019-08-22 11:51:39.763551
